EWHA_ORI_SPID	DB_Chemical_name	FINAL_CID	Hepatotoxicity	SCORE	HLT	PT	LIVERTOX_SCORE	LIVERTOX_REF_CONT	REF_FILE_NAME	REF_FILE_PAGE	SAMPLE_CLASS
LV_823	Prasugrel	6918456	1	3	Cholestasis and jaundice	Jaundice	D	There has also been one report of a case of hepatocellular jaundice that resolved only after stopping prasugrel.	Prasugrel.pdf	2	T_1_3
LV_824	Pravastatin	54687	1	3	Cholestasis and jaundice	Cholestasis	B	In the case reports, latency varied from 2 to 9 months and the pattern of serum enzyme elevations from cholestatic to hepatocellular. Recovery was complete within a few months.	Pravastatin.pdf	1	T_1_3
LV_825	Praziquantel	4891	0	3	NO_HLT	NO_PT	D	Praziquantel has been rarely associated with clinically apparent liver injury, which generally accompanied hypersensitivity reactions such as rash and fever.	Praziquantel.pdf	1	T_0_3
LV_826	Prazosin	4893	1	3	Cholestasis and jaundice	Cholestasis	E	No instances of clinically apparent acute liver injury due to prazosin have been published in the literature, but reports of cholestatic hepatitis have been received by the sponsor.	Prazosin.pdf	1	T_1_3
LV_827	Prednisolone	5755	0	3	NO_HLT	NO_PT	E	Thus, the hepatic complications of corticosteroids are mostly associated with high intravenous dosing usually represent the worsening or triggering of an underlying liver disease and rarely are the result of drug hepatotoxicity.	Corticosteroids.pdf	4	T_0_3
LV_828	Prednisolone	5755	0	3	NO_HLT	NO_PT	E	In controlled trials, there were no reported cases of clinically apparent liver injury associated with its use. 	Budesonide.pdf	2	T_0_3
LV_829	Prednisone	5865	0	3	NO_HLT	NO_PT	NO_SCORE	Thus, the hepatic complications of corticosteroids are mostly associated with high intravenous dosing usually represent the worsening or triggering of an underlying liver disease and rarely are the result of drug hepatotoxicity.	Corticosteroids.pdf	4	T_0_3
LV_830	Pregabalin	5486971	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	C	 pregabalin has been linked to rare instances of clinically apparent liver injury	Pregabalin.pdf	1	T_1_3
LV_831	Pretomanid	456199	1	3	Cholestasis and jaundice	Jaundice	D	 In the pivotal study of pretomanid combined with bedaquiline and linezolid in 109 adults with drug resistant pulmonary tuberculosis, 12 patients (11%) developed ALT levels above 3 times the upper limit of normal (ULN) of whom two also developed mild jaundice (bilirubin above twice but less than 3 times ULN) arising during month two of therapy. 	Pretomanid.pdf	1	T_1_3
LV_832	Prilocaine	4906	0	3	NO_HLT	NO_PT	E	In clinical trials with the amide local anesthetics, serum aminotransferase and alkaline phosphatase elevations were rarely reported and were generally no more common than with placebo or comparator injections. Despite widespread use for many decades, the local amide anesthetics, when given as single or limited injections or infusions, have not been convincingly linked to instances of clinically apparent liver injury, and liver toxicity is not mentioned in product labels.	AmideLocalAnesthetic.pdf	1	T_0_3
LV_833	Primaquine	4908	1	3	Cholestasis and jaundice	Jaundice	E	Primaquine can cause hemolysis in patients with G6PD deficiency, which can result in mild jaundice.	Primaquine.pdf	1	T_1_3
LV_834	Primidone	4909	0	3	NO_HLT	NO_PT	E	There have been no convincing reports of hepatotoxicity due to primidone in humans and no reports of its association with acute liver failure.	Primidone.pdf	1	T_0_3
LV_835	Probenecid	4911	1	3	Hepatic enzymes and function abnormalities	Hepatic function abnormal	D	As is typical for hypersensitivity reactions, the onset was within days of starting probenecid and was accompanied by fever and rash.	Probenecid.pdf	1	T_1_3
LV_836	Procainamide	4913	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	C	procainamide has only rarely been linked to cases of clinically apparent liver injury. 	Procainamide.pdf	1	T_1_3
LV_837	Procarbazine	4915	0	3	NO_HLT	NO_PT	D	Clinically apparent liver disease with fever and marked elevations in serum aminotransferase levels without jaundice has been reported but is very rare. 	Procarbazine.pdf	1	T_0_3
LV_838	Prochlorperazine	4917	1	3	Cholestasis and jaundice	Jaundice cholestatic	B	Importantly, prochlorperazine jaundice can be prolonged and has been associated with rare cases of vanishing bile duct syndrome (Case 1) that can be fatal or ultimately require liver transplantation.	Prochlorperazine.pdf	1	T_1_3
LV_839	Progesterone	5994	1	3	Cholestasis and jaundice	Cholestasis	A	Finally, rare instances of cholestasis with bland hepatic injury that is typical of estrogen induced liver injury have been reported with use of progestins alone.	Progestins.pdf	2	T_1_3
LV_840	Proguanil	6178111	1	3	Cholestasis and jaundice	Cholestasis	E	 In one reported case, the onset of injury was after 3 weeks and presentation was with fatigue and jaundice and a cholestatic pattern of serum enzyme elevations. The injury resolved within 2 months of stopping the medication (Case 1).	Proguanil.pdf	1	T_1_3
LV_841	Promethazine	4927	0	3	NO_HLT	NO_PT	E	Despite widespread use and similarity to phenothiazines, promethazine has not been clearly linked to liver test abnormalities or to clinically apparent liver injury.	Promethazine.pdf	1	T_0_3
LV_842	Propafenone	4932	1	3	Cholestasis and jaundice	Jaundice cholestatic	B	Patients usually present with symptoms of jaundice and pruritus 2 to 8 weeks after starting propafenone, and the pattern of serum enzyme elevations are typically mixed (Case 1) or cholestatic (Case 2).	Propafenone.pdf	1	T_1_3
LV_843	Propofol	4943	1	3	Hepatocellular damage and hepatitis NEC	Hepatocellular injury	A[H]	The pattern of serum enzyme elevations was usually hepatocellular and some instances were accompanied by jaundice and prolongation of prothrombin time activity (Case 1). 	Propofol.pdf	1	T_1_3
LV_844	Propranolol	4946	0	3	NO_HLT	NO_PT	E	Propranolol undergoes rapid first-pass metabolism by the liver, but has little or no effect on P450 activity. The reason why it rarely causes liver injury is unknown; other beta-blockers with similar chemical structures have been linked to cases of clinically apparent, idiosyncratic liver injury.	Propranolol.pdf	2	T_0_3
LV_845	Propylthiouracil	657298	1	3	Hepatocellular damage and hepatitis NEC	Hepatocellular injury	A	The onset of hepatotoxicity is usually within 2 to 12 weeks of starting, and the pattern of enzyme elevations is typically hepatocellular, although cholestatic and mixed patterns have also been described	Propylthiouracil.pdf	2	T_1_3
LV_846	Protriptyline	4976	1	3	Cholestasis and jaundice	Cholestasis	E	The pattern of serum enzyme elevations was typically cholestatic, but hepatocellular cases have also been reported including an acute hepatitis-like syndrome with acute liver failure.	Protriptyline.pdf	1	T_1_3
LV_847	Prucalopride	3052762	0	3	NO_HLT	NO_PT	E	The elevations noted were mild and transient and did not required dose adjustment. In the many large clinical trials of prucalopride therapy in patients with chronic constipation, there were no reports of clinically apparent liver injury and since its approval there have been no published reports of liver injury attributed to prucalopride.	Prucalopride.pdf	1	T_0_3
LV_848	Prucalopride	3052762	0	3	NO_HLT	NO_PT	E	In the many large clinical trials of prucalopride therapy in patients with chronic constipation, there were no reports of clinically apparent liver injury and since its approval there have been no published reports of liver injury attributed to prucalopride.	Prucalopride.pdf	1	T_0_3
LV_849	Pyrantel	708857	0	3	NO_HLT	NO_PT	E	Pyrantel therapy has not been clearly associated with elevations in serum aminotransferase levels nor has its use been linked to cases of clinically apparent liver injury.	Pyrantel.pdf	2	T_0_3
LV_850	Pyridoxine HCl	6019	0	3	NO_HLT	NO_PT	E	Oral forms of pyridoxine (below 100 mg daily) have not been associated with adverse events, ALT elevations or hepatotoxicity. Prolonged use of high doses has been linked to sensory neuropathy and to occasional symptoms of nausea, gastrointestinal upset and dermatitis, but not to liver injury.	VitaminB.pdf	3	T_0_3
LV_851	Pyrimethamine- Sulfadoxine	65404	1	3	Cholestasis and jaundice	Jaundice	C	The typical onset is sudden development of fever and rash followed by jaundice within a few days or weeks of starting the medication. 	PyrimethamineSulfado.pdf	2	T_1_3
LV_852	Quazepam	4999	0	3	NO_HLT	NO_PT	E	Quazepam, like other benzodiazepines, is rarely associated with serum ALT elevations, and clinically apparent liver injury from quazepam is extremely rare, if it occurs at all	Quazepam.pdf	1	T_0_3
LV_853	Quercetin	5280343	0	3	NO_HLT	NO_PT	E	Furthermore, there have been no published reports of clinically apparent liver injury attributable to quercetin. Indeed, many in vitro and in vivo studies have shown that quercetin protects against hepatic injury caused by drugs and toxins including acetaminophen and cancer chemotherapeutic agents.	Quercetin.pdf	1	T_0_3
LV_854	Quetiapine	5002	1	3	Cholestasis and jaundice	Jaundice	B	Instances of clinically apparent acute liver injury have been reported due to quetiapine, but they are rare. The onset of jaundice is within 1 to 4 weeks of starting the drug, and the pattern of serum enzyme elevations is typically hepatocellular.	Quetiapine.pdf	1	T_1_3
LV_855	Quinidine	441074	1	3	Cholestasis and jaundice	Jaundice	A	Blood testing at an early stage shows increases in serum aminotransferase and alkaline phosphatase levels as well as mild jaundice, which can deepen for a few days even after stopping quinidine. The pattern of serum enzymes elevations is typically cholestatic or mixed.	Quinidine.pdf	1	T_1_3
LV_856	Quinine	3034034	1	3	Cholestasis and jaundice	Jaundice cholestatic	B	Blood testing at an early stage shows increases in serum aminotransferase and alkaline phosphatase levels as well as mild jaundice, which can deepen for a few days even after stopping quinine. The pattern of serum enzymes elevations is typically cholestatic or mixed.	Quinine.pdf	1	T_1_3
LV_857	Quinupristin	5388937	0	3	NO_HLT	NO_PT	E	Quinupristin-dalfopristin can also cause elevations in direct as well as total bilirubin, but these elevations are mild and not accompanied by elevations in serum enzymes or other evidence of liver injury.	Quinupristin-Dalfopr.pdf	1	T_0_3
LV_858	Rabeprazole	5029	1	3	Cholestasis and jaundice	Jaundice	D	Clinically apparent liver injury due to proton pump inhibitors typically arises within the first 4 weeks of treatment with symptoms of jaundice, nausea and fatigue and a hepatocellular or mixed pattern of serum enzyme elevations.	Rabeprazole.pdf	1	T_1_3
LV_859	Raloxifene	5035	1	3	Cholestasis and jaundice	Hepatitis cholestatic	C	One report described a case of cholestatic hepatitis arising a month after starting raloxifene which resolved with stopping, but full recovery was delayed (Case 1).	SERMS.pdf	2	T_1_3
LV_860	Raltegravir	54671008	0	3	NO_HLT	NO_PT	E	Finally, initiation of antiretroviral therapy with raltegravir can result in the immune reconstitution syndrome which may cause a worsening or flare of an accompanying chronic hepatitis B or C in coinfected individuals.	Raltegravir.pdf	2	T_0_3
LV_861	Raltegravir	54671008	0	3	NO_HLT	NO_PT	E	Raltegravir has also been linked to instances of Stevens Johnson syndrome and drug hypersensitivity reactions, which can be accompanied by hepatic involvement.	Raltegravir.pdf	1	T_0_3
LV_862	Raltegravir	54671008	0	3	NO_HLT	NO_PT	E	There have been no published reports of clinically apparent cases of liver injury attributed to raltegravir. Nevertheless, the product label for raltegravir mentions hepatitis and hepatic failure as a potential adverse reactions, but without specific details.	Raltegravir.pdf	1	T_0_3
LV_863	Ramipril	5362129	1	3	Cholestasis and jaundice	Cholestasis	C	The onset is usually within 2 to 12 weeks of starting therapy and the serum enzyme pattern is typically cholestatic 	Ramipril.pdf	1	T_1_3
LV_864	Ramipril	5362129	1	3	Cholestasis and jaundice	Cholestasis	C	Rare instances of clinically apparent acute liver injury have been reported with ramipril therapy.	Ramipril.pdf	1	T_1_3
LV_865	Ranitidine	3001055	1	3	Cholestasis and jaundice	Cholestasis	B	The pattern of serum enzyme elevation varies from hepatocellular to cholestatic, most cases being “mixed” hepatocellular-cholestatic.	Ranitidine.pdf	2	T_1_3
LV_866	Ranolazine	56959	0	3	NO_HLT	NO_PT	D	In large preregistration clinical trials, ranolazine was not associated with serum aminotransferase and alkaline phosphatase elevations during treatment and no instances of symptomatic acute liver injury were reported	Ranolazine.pdf	1	T_0_3
LV_867	Rasagiline	3052776	0	3	NO_HLT	NO_PT	E	Rasagiline has been reported to cause serum enzyme elevations in a small proportion of patients treated long term, although the abnormalities were usually mild and self-limiting.	Rasagiline.pdf	1	T_0_3
LV_868	Regorafenib	11167602	1	3	Hepatocellular damage and hepatitis NEC	Hepatotoxicity	B	hepatocelllar (or mixed) serum enzyme elevations and jaundice that can be prolonged and has been fatal in several instances. 	Regorafenib.pdf	1	T_1_3
LV_869	Remdesivir	121304016	1	3	Hepatic and hepatobiliary disorders NEC	Mitochondrial hepatopathy	D	Serum aminotransferase elevations are not uncommon with parenterally administered remdesivir and may be caused by direct toxicity possibly due to inhibition of mitochondrial RNA polymerase.	Remdesivir.pdf	2	T_1_3
LV_870	Remifentanil	60815	0	3	NO_HLT	NO_PT	E	Although fentanyl has many serious side effects and has been implicated in deaths from overdose and inadvertent use, it has not been linked to cases of clinically apparent liver injury	FentanylAndAnalogues.pdf	2	T_0_3
LV_871	Repaglinide	65981	1	3	Cholestasis and jaundice	Cholestasis	D	The time to onset ranged from 2 to 8 weeks and the pattern of serum enzyme elevations was typically cholestatic or mixed.	Repaglinide.pdf	1	T_1_3
LV_872	Reserpine	5770	0	3	NO_HLT	NO_PT	E	Serum aminotransferase elevations during reserpine therapy are uncommon, but specific rates of such elevations in comparison to placebo treatment have not been reported.	Reserpine.pdf	1	T_0_3
LV_873	Resveratrol	445154	0	3	NO_HLT	NO_PT	E	In trials of resveratrol in human subjects, there have been no reports of serum enzyme elevations or clinically apparent liver injury.	Resveratrol.pdf	1	T_0_3
LV_874	Revefenacin	11753673	0	3	NO_HLT	NO_PT	E	Like other anticholinergic agents, revefenacin has not been linked to episodes of liver enzyme elevations or clinically apparent liver injury. 	Revefenacin.pdf	1	T_0_3
LV_875	Ribavirin	37542	0	3	NO_HLT	NO_PT	E	Oral therapy with ribavirin alone is rarely used and has not been associated with serum aminotransferase elevations.	Ribavirin.pdf	1	T_0_3
LV_876	Ribociclib	44631912	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	C	Restarting ribociclib resulted in more rapid and severe recurrence. Thus, experience with ribociclib is limited, but it appears to be capable of causing significant liver injury.	Ribociclib.pdf	2	T_1_3
LV_877	Riboflavin	493570	0	3	NO_HLT	NO_PT	E	Oral forms of riboflavin have not been associated with adverse events, ALT elevations or hepatotoxicity even when given in high doses.	VitaminB.pdf	2	T_0_3
LV_878	Rifabutin	135398743	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	D	Clinically apparent liver injury due to rifabutin has not been reported, but it is likely to be similar to rifampin in its potential for causing acute liver injury.	Rifabutin.pdf	1	T_1_3
LV_879	Rifampin	135398735	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	A	Rifampin is also associated with rare instances of clinically apparent liver injury accompanied by symptoms and jaundice, which can be severe and even fatal.	Rifampin.pdf	1	T_1_3
LV_880	Rifamycin	6324616	0	3	NO_HLT	NO_PT	E	Since its approval, there have been no published reports of hepatotoxicity attributed to rifamycin	Rifamycin.pdf	1	T_0_3
LV_881	Rifapentine	135403821	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	E	Clinically apparent liver injury due to rifapentine has not been reported, but it is likely to be similar to rifampin in its potential for causing acute liver injury.	Rifapentine.pdf	1	T_1_3
LV_882	Rifaximin	6436173	0	3	NO_HLT	NO_PT	E	Despite widespread use, there is little evidence that rifaximin when given orally causes liver injury, either in the form of serum enzyme elevations or clinically apparent liver disease.	Rifaximin.pdf	1	T_0_3
LV_883	Rilpivirine	6451164	1	3	Hepatic enzymes and function abnormalities	Hepatic function abnormal	D	Serum aminotransferase elevations occur in 25% or more of patients on rilpivirine therapy, but elevations above 5 times the upper limit of normal are uncommon, occurring in 1% to 4% of patients.	Rilpivirine.pdf	1	T_1_3
LV_884	Riluzole	5070	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	C	Clinically apparent liver injury due to riluzole is rare, but several cases have been reported, arising after 1 to 12 months of therapy and characterized by a hepatocellular or mixed pattern of serum enzyme elevations.	Riluzole.pdf	1	T_1_3
LV_885	Rimantadine	5071	0	3	NO_HLT	NO_PT	E	Despite widespread use, there is little evidence that rimantadine when given orally causes liver injury, either in the form of serum enzyme elevations or clinically apparent liver disease.	Rimantadine.pdf	1	T_0_3
LV_886	Rimegepant	51049968	0	3	NO_HLT	NO_PT	E	In the controlled trials and subsequently with general use, there have been no reports of clinically apparent liver injury attributed to ubrogepant.	Rimegepant.pdf	2	T_0_3
LV_887	Riociguat	11304743	0	3	NO_HLT	NO_PT	E	In preregistration studies, riociguat was not associated with serum enzyme elevations or with episodes of clinically apparent liver injury. Since approval of riociguat, there have been no published reports of hepatotoxicity, and the product label does not mention liver injury as an adverse event.	Riociguat.pdf	1	T_0_3
LV_888	Risedronate	5245	1	3	Cholestasis and jaundice	Jaundice	D	Since their general availability and wide scale use, however, there have been occasional publications reporting clinically apparent acute liver injury due to the more commonly used bisphosphonates (alendronate, ibandronate, risedronate, zoledronate), some of which were accompanied by mild jaundice. The time to onset ranged from 2 to 6 months or more, and patients typically presented with abdominal discomfort and nausea, sometimes followed by jaundice.	Bisphosphonates.pdf	2	T_1_3
LV_889	Risperidone	5073	1	3	Cholestasis and jaundice	Jaundice cholestatic	C	Instances of acute liver injury with jaundice arising several months and even years after starting risperidone have also been reported.	Risperidone.pdf	1	T_1_3
LV_890	Ritonavir	392622	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	C	HIV protease inhibitors have been associated with acute liver injury arising 1 to 8 weeks after onset, with variable patterns of liver enzyme elevation, from hepatocellular to cholestatic.	Ritonavir.pdf	2	T_1_3
LV_891	Rituximab	319435463	1	3	Hepatic viral infections	Hepatitis B reactivation	A	Rituximab is, however, a major cause of reactivation of hepatitis B which typically causes acute hepatocellular injury that can be severe and lead to acute liver failure and death or need for emergency liver transplantation.	Rituximab.pdf	2	T_1_3
LV_892	Rivaroxaban	9875401	1	3	Cholestasis and jaundice	Jaundice	B	Since its licensure and more wide scale use, rivaroxaban has been linked to many instances of acute liver injury with jaundice. 	Rivaroxaban.pdf	1	T_1_3
LV_893	Rivaroxaban	9875401	1	3	Cholestasis and jaundice	Jaundice	B	 rivaroxaban has been linked to many instances of acute liver injury with jaundice. 	Rivaroxaban.pdf	2	T_1_3
LV_894	Rivastigmine	77991	1	3	Cholestasis and jaundice	Jaundice	D	rivastigmine (administered by transdermal patch) has been implicated in at least one report of clinically apparent hepatotoxicity with mild jaundice. 	Rivastigmine.pdf	1	T_1_3
LV_895	Rizatriptan	5078	0	3	NO_HLT	NO_PT	E	In large prospective controlled trials, the different triptans have not been associated with serum enzyme elevations or hepatotoxicity	SerotoninRcptAgonist.pdf	2	T_0_3
LV_896	Rofecoxib	5090	1	3	Hepatocellular damage and hepatitis NEC	Drug-induced liver injury	C	In rare instances, rofecoxib can cause clinically apparent, symptomatic drug induced liver injury with jaundice. The pattern of liver enzyme elevations has usually been cholestatic or mixed (Case 1), although hepatocellular patterns of injury have also been described.	Rofecoxib.pdf	1	T_1_3
LV_897	Roflumilast	449193	0	3	NO_HLT	NO_PT	E	Since approval of roflumilast, there have been no published reports of hepatotoxicity, and the product label does not mention liver injury as an adverse event.	Roflumilast.pdf	1	T_0_3
LV_898	Rolapitant	10311306	0	3	NO_HLT	NO_PT	E	The aminotransferase elevations were transient, mild-to-moderate in severity, and not associated with symptoms or jaundice. There was no increase in frequency of serum enzyme elevations with subsequent chemotherapy cycles.	Rolapitant.pdf	1	T_0_3
LV_899	Romidepsin	5352062	1	3	Hepatic viral infections	Hepatitis B	C	Romidepsin also has immunomodulatory activities and has been reported to cause reactivation of latent DNA viruses including Epstein-Barr, varicella zoster and hepatitis B virus.	Romidepsin.pdf	1	T_1_3
LV_900	Ropinirole	5095	1	3	Cholestasis and jaundice	Jaundice hepatocellular	D	Thus, ropinirole can cause acute, clinically apparent liver injury with jaundice, but it is rare.	Ropinirole.pdf	1	T_1_3
LV_901	Ropivacaine	175805	0	3	NO_HLT	NO_PT	E	In clinical trials with the amide local anesthetics, serum aminotransferase and alkaline phosphatase elevations were rarely reported and were generally no more common than with placebo or comparator injections. Despite widespread use for many decades, the local amide anesthetics, when given as single or limited injections or infusions, have not been convincingly linked to instances of clinically apparent liver injury, and liver toxicity is not mentioned in product labels.	AmideLocalAnesthetic.pdf	1	T_0_3
LV_902	Rosiglitazone	77999	1	3	Cholestasis and jaundice	Cholestasis	C	The liver injury usually arises between 1 and 12 weeks after starting therapy (thus, a shorter latency than typically occurs with troglitazone) and all patterns of serum enzyme elevations have been described including hepatocellular, cholestatic and mixed.	Rosiglitazone.pdf	1	T_1_3
LV_903	Rosuvastatin	446157	1	3	Hepatocellular damage and hepatitis NEC	ETC	A	The onset is typically after 2 to 4 months ,and the pattern of serum enzyme elevations is usually hepatocellular, although cholestatic cases have also been reported.	Rosuvastatin.pdf	1	T_1_3
LV_904	Rotigotine	59227	0	3	NO_HLT	NO_PT	E	 Since the approval and more wide scale use of rotigotine, there have been no published case reports of liver injury associated with its use and hepatotoxicity is not mentioned in the product label.	Rotigotine.pdf	1	T_0_3
LV_905	Rucaparib	9931954	0	3	NO_HLT	NO_PT	E*	Subsequent to its approval and more wide scale use, there have been no published reports of clinically apparent liver injury attributed to rucaparib.	Rucaparib.pdf	1	T_0_3
LV_906	Rufinamide	129228	0	3	NO_HLT	NO_PT	E	Since approval, there have been no reports of clinically apparent liver injury associated with rufinamide use, but it has had limited use in epilepsy.	Rufinamide.pdf	1	T_0_3
LV_907	Ruxolitinib	25126798	1	3	Cholestasis and jaundice	Jaundice	C	A rise in HBV DNA levels was identified within 1 to 6 months of starting ruxolitinib and was associated with elevations in ALT levels and jaundice in some patients. HBV DNA levels decreased rapidly upon starting anti-HBV therapy with entecavir and all patients recovered.	Ruxolitinib.pdf	2	T_1_3
LV_908	Ruxolitinib	25126798	1	3	Cholestasis and jaundice	Jaundice	C	In the prelicensure clinical trials, no cases of clinically apparent liver injury were reported.	Ruxolitinib.pdf	2	T_1_3
LV_909	Safinamide	131682	0	3	NO_HLT	NO_PT	E	Safinamide has not been implicated in cases of acute liver injury, but such instances have been reported with nonspecific MAO inhibitors.	Safinamide.pdf	1	T_0_3
LV_910	Salmeterol Xinafoate	56801	0	3	NO_HLT	NO_PT	E	Prospective studies have shown that ALT elevations occur in less than 1% of patients receiving long term oral therapy with typical beta adrenergic bronchodilators, but instances of clinically apparent liver injury have not been reported in any detail.	Beta2AdrenergicAgoni.pdf	2	T_0_3
LV_911	Salsalate	5161	1	3	Hepatic enzymes and function abnormalities	ETC	A	Prospective studies show that a proportion of patients taking salsalate experience at least transient serum aminotransferase elevations particularly when it is given in higher doses.	Salsalate.pdf	1	T_1_3
LV_912	Saquinavir	441243	0	3	NO_HLT	NO_PT	D	Clinically apparent liver injury from saquinavir is rare, and the clinical pattern of liver injury, latency and recovery have not been well defined.	Saquinavir.pdf	1	T_0_3
LV_913	Sarecycline	54681908	0	3	NO_HLT	NO_PT	E	In preclinical clinical trials of sarecycline in facial acne, serum aminotransferase elevations were mild and no more frequent than with placebo or comparator arms.	Sarecycline.pdf	1	T_0_3
LV_914	Saxagliptin	11243969	0	3	NO_HLT	NO_PT	E*	However, instances of hepatotoxicity due to saxagliptin have yet to be published.	Saxagliptin.pdf	1	T_0_3
LV_915	Saxagliptin	11243969	0	3	NO_HLT	NO_PT	E*	Nevertheless, postmarketing experience suggests that some DPP-4 inhibitors can cause hepatic enzyme elevations and rare instances of clinically apparent acute liver injury.	Saxagliptin.pdf	1	T_0_3
LV_916	Saxagliptin	11243969	0	3	NO_HLT	NO_PT	E*	In large clinical trials, rates of serum enzyme elevations were similar with saxagliptin therapy (<1%) as with placebo, and no instances of clinically apparent liver injury were reported.	Saxagliptin.pdf	1	T_0_3
LV_917	Scopolamine	3000322	0	3	NO_HLT	NO_PT	NO_SCORE	Despite widespread use over many decades, neither scopolamine nor methscopolamine have been linked to episodes of liver enzyme elevations or clinically apparent liver injury. 	ScopolamineMethscop.pdf	1	T_0_3
LV_918	Secnidazole	71815	0	3	NO_HLT	NO_PT	E	In prelicensure studies, there were no reported cases of clinically apparent liver injury. Furthermore, despite considerable use worldwide, secnidazole has not been linked convincingly to instances of clinically apparent liver injury with jaundice.	Secnidazole.pdf	1	T_0_3
LV_919	Secobarbital	5193	0	3	NO_HLT	NO_PT	E	Despite wide scale previous use, there is little evidence that the conventional barbiturates used as sedatives or preanesthetic agents can cause liver injury, either serum enzyme elevations during therapy or clinically apparent acute liver disease.	Barbiturates.pdf	2	T_0_3
LV_920	Selegiline	26757	0	3	NO_HLT	NO_PT	E	Selegiline has not been implicated in cases of clinically apparent acute liver injury, but such instances have been reported with other less specific MAO inhibitors.	Selegiline.pdf	1	T_0_3
LV_921	Selexipag	9913767	0	3	NO_HLT	NO_PT	E	Since licensure and more wide scale use, there have been no published reports of clinically apparent liver injury with jaundice associated with selexipag, but it has had limited general use.	Selexipag.pdf	1	T_0_3
LV_922	Selumetinib	10127622	0	3	NO_HLT	NO_PT	E	There were no instances of clinically apparent liver injury attributed to selumetinib. 	Selumetinib.pdf	1	T_0_3
LV_923	Semaglutide	56843331	0	3	NO_HLT	NO_PT	E	In large clinical trials, serum enzyme elevations were no more common with semaglutide therapy than with placebo or comparator agents, and no instances of clinically apparent liver injury were reported.	Semaglutide.pdf	1	T_0_3
LV_924	Senna	73111	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	D	The time to onset of liver injury was usually after 3 to 5 months of use, and the pattern of serum enzyme elevations was hepatocellular. The liver injury was usually mild-to-moderate in severity and resolved rapidly with discontinuation.	Senna.pdf	1	T_1_3
LV_925	Sertraline	68617	1	3	Hepatic enzymes and function abnormalities	ETC	B	Rare instances of acute, clinically apparent episodes of liver injury with marked liver enzyme elevations with or without jaundice have been reported in patients on sertraline.	Sertraline.pdf	1	T_1_3
LV_926	Sevoflurane	5206	1	3	Cholestasis and jaundice	Jaundice	B	The injury is marked by acute elevations in serum aminotransferase levels (5- to 50-fold) and appearance of jaundice within 2 to 21 days of surgery. 	Sevoflurane.pdf	1	T_1_3
LV_927	Sevoflurane	5206	1	3	Cholestasis and jaundice	Jaundice	B	The injury is marked by acute elevations in serum aminotransferase levels (5- to 50-fold) and appearance of jaundice within 2 to 21 days of surgery.	Sevoflurane.pdf	1	T_1_3
LV_928	Sildenafil	135398744	1	3	Cholestasis and jaundice	Cholestasis	C	"The pattern of serum enzyme elevations has ranged from hepatocellular to cholestatic, sometimes evolving from one to the other. The most convincing cases have been a mild cholestatic or ""mixed"" hepatitis arising within 1 to 3 months of starting sildenafil."	Sildenafil.pdf	1	T_1_3
LV_929	Silodosin	5312125	1	3	Cholestasis and jaundice	Jaundice	E*	No instances of clinically apparent acute liver injury due to silodosin have been published in the literature, but reports of jaundice with serum enzyme elevations have been received by the sponsor.	Silodosin.pdf	1	T_1_3
LV_930	Simeprevir	24873435	1	3	Cholestasis and jaundice	Jaundice	D	Simeprevir causes a mild increase in serum indirect bilirubin and some patients became visibly jaundiced, but the bilirubin elevations were generally mild, transient and not associated with changes in serum aminotransferase or alkaline phosphatase levels. After its approval and more wide scale use, however, simeprevir has been implicated in at least one case of an acute hepatitis (Case 1).	Simeprevir.pdf	2	T_1_3
LV_931	Simvastatin	54454	1	3	Hepatic failure and associated disorders	Acute hepatic failure	A	Rare cases of acute liver failure and death have been attributed to simvastatin.	Simvastatin.pdf	2	T_1_3
LV_932	Siponimod	44599207	1	3	Hepatic enzymes and function abnormalities	Hepatic function abnormal	E	Thus, mild-to-moderate and transient serum enzyme elevations during therapy are not uncommon, but clinically apparent liver injury with jaundice due to siponimod has not been reported, although the clinical experience with its use has been limited.	Siponimod.pdf	2	T_1_3
LV_933	Sirolimus	5284616	0	3	NO_HLT	NO_PT	C	Rare instances of cholestatic hepatitis have been reported with sirolimus use, but the clinical features of the clinically apparent liver injury due to this agent have not been well defined. 	Sirolimus.pdf	1	T_0_3
LV_934	Sodium gamma-Aminobutyrate	23663645	0	3	NO_HLT	NO_PT	E	 but no instance of clinically apparent liver injury was reported	Oxybate.pdf	1	T_0_3
LV_935	Sodium Oxybate	23663870	0	3	NO_HLT	NO_PT	E	Furthermore, despite widescale use, there have not been reports of clinically apparent liver injury due to modafinil or armodafinil. 	ModafinilArmodafinil.pdf	1	T_0_3
LV_936	Sodium Oxybate	23663870	0	3	NO_HLT	NO_PT	E	 but no instance of clinically apparent liver injury was reported	Oxybate.pdf	1	T_0_3
